scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error,mean_anomaly_flags,mean_confidence
full_seed101_mixed_0p1_noise0p5_s9_a0p2_b0p7,101,mixed,0.1,0.5,9,0.2,0.7,median,1.6575138392072015,1.7334226796824115,1.5938223804233163,2.46302060957214,2.8757031699531064,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s9_a0p2_b0p7,101,mixed,0.1,0.5,9,0.2,0.7,trimmed_mean,1.5855617830352153,1.6664208658446247,1.4795804558450327,2.3875218753298855,3.317804987807285,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s9_a0p2_b0p7,101,mixed,0.1,0.5,9,0.2,0.7,hampel_filter_then_mean,1.6338657149490345,1.705681220634886,1.5138816870089666,2.4644543752008023,2.858430172214085,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s9_a0p2_b0p7,101,mixed,0.1,0.5,9,0.2,0.7,direct_owa,1.54501664520484,1.6157476354658737,1.4687641185874976,2.34014305551257,2.680274570266199,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s9_a0p2_b0p7,101,mixed,0.1,0.5,9,0.2,0.7,fpr_owa,1.7002399887933908,1.774495489421684,1.6450962151451045,2.5535205859172687,2.876284588579141,1.2041666666666666,0.5313199967047774
full_seed101_mixed_0p1_noise0p5_s13_a0p3_b0p8,101,mixed,0.1,0.5,13,0.3,0.8,mean,1.0804624530848674,1.14647608160189,1.055726493276659,1.687056963052232,2.2357895785239834,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p3_b0p8,101,mixed,0.1,0.5,13,0.3,0.8,median,1.2421897430903945,1.3261663567586743,1.1681506596343079,2.0354898319068844,2.53441788903378,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p3_b0p8,101,mixed,0.1,0.5,13,0.3,0.8,trimmed_mean,1.0934400743311459,1.1431965018330252,1.0517451846700752,1.6880933164819643,2.0241584740362066,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p3_b0p8,101,mixed,0.1,0.5,13,0.3,0.8,hampel_filter_then_mean,1.0942182143303554,1.1493268155132181,1.055726493276659,1.6897087461938554,2.1205952382815454,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p3_b0p8,101,mixed,0.1,0.5,13,0.3,0.8,direct_owa,1.3363805709418972,1.3974836844396128,1.2671175939927206,2.034144107215496,2.329256505151979,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p3_b0p8,101,mixed,0.1,0.5,13,0.3,0.8,fpr_owa,1.3336027139311297,1.4379825325461695,1.2776368165199163,2.2726956450143363,2.4987166291150835,1.1666666666666667,0.5343593482709342
full_seed101_mixed_0p1_noise0p5_s13_a0p2_b0p7,101,mixed,0.1,0.5,13,0.2,0.7,mean,1.0804624530848674,1.14647608160189,1.055726493276659,1.687056963052232,2.2357895785239834,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p2_b0p7,101,mixed,0.1,0.5,13,0.2,0.7,median,1.2421897430903945,1.3261663567586743,1.1681506596343079,2.0354898319068844,2.53441788903378,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p2_b0p7,101,mixed,0.1,0.5,13,0.2,0.7,trimmed_mean,1.0934400743311459,1.1431965018330252,1.0517451846700752,1.6880933164819643,2.0241584740362066,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p2_b0p7,101,mixed,0.1,0.5,13,0.2,0.7,hampel_filter_then_mean,1.0942182143303554,1.1493268155132181,1.055726493276659,1.6897087461938554,2.1205952382815454,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p2_b0p7,101,mixed,0.1,0.5,13,0.2,0.7,direct_owa,0.9820593632381619,1.0420327111719123,0.933408355677743,1.5764187336961135,1.946082714383139,0.0,1.0
full_seed101_mixed_0p1_noise0p5_s13_a0p2_b0p7,101,mixed,0.1,0.5,13,0.2,0.7,fpr_owa,1.2481028186164296,1.3218235475267228,1.2331369651456918,1.960169315600492,2.418442801391565,1.1666666666666667,0.5343593482709342
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,0.8,mean,2.0528589928836256,2.1481764502830174,2.0795176732634335,3.1448795197204427,3.282165450449149,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,0.8,median,1.8073359914741822,1.8756512887599668,1.7561951668888518,2.5162146457270995,2.751813392214002,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,0.8,trimmed_mean,2.052858992883626,2.148176450283018,2.0795176732634335,3.1448795197204427,3.282165450449149,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,0.8,hampel_filter_then_mean,1.754151107240168,1.8160563194595496,1.6188959367159965,2.4628631092225493,3.112437899919037,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,0.8,direct_owa,1.8459696225609974,1.9014084748127875,1.796298189236162,2.5109397759064844,2.668609063781746,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,0.8,fpr_owa,1.7465013778979313,1.8157290639503676,1.646020178650197,2.4769472000329715,2.5855766739862327,0.8666666666666667,0.5325853703781477
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,0.7,mean,2.0528589928836256,2.1481764502830174,2.0795176732634335,3.1448795197204427,3.282165450449149,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,0.7,median,1.8073359914741822,1.8756512887599668,1.7561951668888518,2.5162146457270995,2.751813392214002,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,0.7,trimmed_mean,2.052858992883626,2.148176450283018,2.0795176732634335,3.1448795197204427,3.282165450449149,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,0.7,hampel_filter_then_mean,1.754151107240168,1.8160563194595496,1.6188959367159965,2.4628631092225493,3.112437899919037,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,0.7,direct_owa,1.7467075014704714,1.8104606450609158,1.6475302455208833,2.4693111147159734,2.5920906717340833,0.0,1.0
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,0.7,fpr_owa,1.7137869759559943,1.7795393424278434,1.6009027411088605,2.4449080454817267,2.605168287783102,0.8666666666666667,0.5325853703781477
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,0.8,mean,1.896294763424122,1.9960472572266754,1.929347111829528,2.9591786961551567,3.0497390648017486,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,0.8,median,1.748134521957803,1.8222271232334748,1.6666486263267872,2.4818215799402656,2.6929132884781457,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,0.8,trimmed_mean,1.896294763424122,1.9960472572266754,1.929347111829528,2.9591786961551567,3.0497390648017486,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,0.8,hampel_filter_then_mean,1.6541828300486117,1.7272350926221334,1.5021570702186071,2.4338181092514737,2.681857717857091,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,0.8,direct_owa,1.870595896853812,1.93513649345215,1.8162834402606691,2.626437531327161,2.836823525378848,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,0.8,fpr_owa,1.6668788320519583,1.7291475502835987,1.5638040939910431,2.4709163614723675,2.539427961443164,1.9708333333333334,0.5009925660451944
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,0.7,mean,1.896294763424122,1.9960472572266754,1.929347111829528,2.9591786961551567,3.0497390648017486,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,0.7,median,1.748134521957803,1.8222271232334748,1.6666486263267872,2.4818215799402656,2.6929132884781457,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,0.7,trimmed_mean,1.896294763424122,1.9960472572266754,1.929347111829528,2.9591786961551567,3.0497390648017486,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,0.7,hampel_filter_then_mean,1.6541828300486117,1.7272350926221334,1.5021570702186071,2.4338181092514737,2.681857717857091,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,0.7,direct_owa,1.6659450866217709,1.7326335989663932,1.568070871882779,2.359270983075426,2.6234886994169044,0.0,1.0
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,0.7,fpr_owa,1.6229969839786564,1.6731800006743869,1.5098584284162573,2.3802103808800967,2.504841460449386,1.9708333333333334,0.5009925660451944
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,0.8,mean,1.4343665096667706,1.539888174095579,1.3629303801777075,2.352465525761117,2.433719880918054,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,0.8,median,1.4231886011693606,1.5076324162842358,1.2654268420873485,2.275460438251529,2.6305645963661672,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,0.8,trimmed_mean,1.3686427404036114,1.454989158056762,1.3849779798937774,2.1985756733280684,2.2795397969703797,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,0.8,hampel_filter_then_mean,1.3933966194406995,1.5172587647344116,1.2140188749789176,2.3622217493176803,2.4380319090665696,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,0.8,direct_owa,1.4623740560395828,1.5272039488473685,1.42578922326471,2.1948492254956524,2.436865665218324,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,0.8,fpr_owa,1.145571566714465,1.2476817493918941,1.0099968070706522,2.0332705010720673,2.142828786129591,1.1041666666666667,0.5496508311881798
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,0.7,mean,1.4343665096667706,1.539888174095579,1.3629303801777075,2.352465525761117,2.433719880918054,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,0.7,median,1.4231886011693606,1.5076324162842358,1.2654268420873485,2.275460438251529,2.6305645963661672,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,0.7,trimmed_mean,1.3686427404036114,1.454989158056762,1.3849779798937774,2.1985756733280684,2.2795397969703797,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,0.7,hampel_filter_then_mean,1.3933966194406995,1.5172587647344116,1.2140188749789176,2.3622217493176803,2.4380319090665696,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,0.7,direct_owa,0.993974215572175,1.0395457585444146,0.9292242894021139,1.489134874050324,1.7046400149794048,0.0,1.0
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,0.7,fpr_owa,0.9798105620883405,1.0403060853043713,0.8891274085871712,1.5976442639919712,1.7056900502596402,1.1041666666666667,0.5496508311881798
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,0.8,mean,2.0448813738495986,2.142937642809768,2.0406093641509035,3.1359727246918983,3.3847731724828427,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,0.8,median,1.7935418623844537,1.8655892832785492,1.7403859314489682,2.577532478438506,2.985707249941839,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,0.8,trimmed_mean,2.0448813738495986,2.142937642809768,2.040609364150904,3.1359727246918983,3.3847731724828427,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,0.8,hampel_filter_then_mean,1.7538338282093637,1.8216273687031208,1.6446407119646054,2.530700406916559,3.184889099080873,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,0.8,direct_owa,1.8467602442851325,1.9077028706206958,1.7691647790010774,2.6254927963141768,2.878157075025376,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,0.8,fpr_owa,1.7268151803120175,1.8003055069833422,1.6325889233925834,2.5333615522517037,2.7677243166956234,0.9375,0.5313281902836737
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,0.7,mean,2.0448813738495986,2.142937642809768,2.0406093641509035,3.1359727246918983,3.3847731724828427,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,0.7,median,1.7935418623844537,1.8655892832785492,1.7403859314489682,2.577532478438506,2.985707249941839,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,0.7,trimmed_mean,2.0448813738495986,2.142937642809768,2.040609364150904,3.1359727246918983,3.3847731724828427,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,0.7,hampel_filter_then_mean,1.7538338282093637,1.8216273687031208,1.6446407119646054,2.530700406916559,3.184889099080873,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,0.7,direct_owa,1.735083648226944,1.8020084718532539,1.6100018864904615,2.5490496859040457,2.7642943289042146,0.0,1.0
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,0.7,fpr_owa,1.693356201101288,1.7643673400350972,1.5924318401393318,2.4945243726440607,2.713322161879084,0.9375,0.5313281902836737
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,0.8,mean,1.8912551434484528,1.9925477293440816,1.910306750962215,2.9708927877963394,3.1092928625782648,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,0.8,median,1.7366846063868613,1.8064981579170705,1.65102453500671,2.515956076920568,2.8394049523015936,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,0.8,trimmed_mean,1.8912551434484528,1.9925477293440816,1.910306750962215,2.9708927877963385,3.1092928625782648,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,0.8,hampel_filter_then_mean,1.6493976202861746,1.7220480640778104,1.5372918821571409,2.4331729771457664,2.9892575850077483,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,0.8,direct_owa,1.8694013728555758,1.9364132105851226,1.8282406039928851,2.7049022431546943,2.9844169629480257,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,0.8,fpr_owa,1.663161673497533,1.730350536258689,1.538752725886162,2.4317161055377188,2.741795684953831,1.875,0.5061289689262295
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,0.7,mean,1.8912551434484528,1.9925477293440816,1.910306750962215,2.9708927877963394,3.1092928625782648,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,0.7,median,1.7366846063868613,1.8064981579170705,1.65102453500671,2.515956076920568,2.8394049523015936,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,0.7,trimmed_mean,1.8912551434484528,1.9925477293440816,1.910306750962215,2.9708927877963385,3.1092928625782648,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,0.7,hampel_filter_then_mean,1.6493976202861746,1.7220480640778104,1.5372918821571409,2.4331729771457664,2.9892575850077483,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,0.7,direct_owa,1.6470537603549635,1.7147191969638709,1.5339665850186655,2.411477755573718,2.7490093295574827,0.0,1.0
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,0.7,fpr_owa,1.6248873791137541,1.6896756969515827,1.5147816129314686,2.4324882517854496,3.070139990828095,1.875,0.5061289689262295
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,0.8,mean,1.428582744474106,1.5361151115248854,1.315425184988591,2.395620940883049,2.4851825788185833,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,0.8,median,1.3819356143867543,1.4697124735907137,1.2833142347393416,2.2523480990905966,2.6853619095897634,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,0.8,trimmed_mean,1.3774950493132068,1.4659000925886774,1.353537839173996,2.2764231406375233,2.3386071495974567,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,0.8,hampel_filter_then_mean,1.3344804356690418,1.4573335414532118,1.1661657112861792,2.395620940883049,2.4995309433212816,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,0.8,direct_owa,1.4821848426427224,1.549806460645152,1.4470554459100557,2.2928963549745185,2.5849448753902067,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,0.8,fpr_owa,1.138027277995512,1.2464620970861282,0.9999972206977611,2.1485300514226537,2.3487156333800487,1.1583333333333334,0.5405245223191215
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,0.7,mean,1.428582744474106,1.5361151115248854,1.315425184988591,2.395620940883049,2.4851825788185833,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,0.7,median,1.3819356143867543,1.4697124735907137,1.2833142347393416,2.2523480990905966,2.6853619095897634,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,0.7,trimmed_mean,1.3774950493132068,1.4659000925886774,1.353537839173996,2.2764231406375233,2.3386071495974567,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,0.7,hampel_filter_then_mean,1.3344804356690418,1.4573335414532118,1.1661657112861792,2.395620940883049,2.4995309433212816,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,0.7,direct_owa,1.0240019727396925,1.0717807088548534,0.9495977692354155,1.594672132907598,1.824955487320921,0.0,1.0
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,0.7,fpr_owa,1.002751431652364,1.0771860368329285,0.9250672353253921,1.7598419083712806,1.9380700143350396,1.1583333333333334,0.5405245223191215
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,0.8,mean,2.03158534212622,2.138914443974458,1.9970987484109823,3.195403628082631,3.555786042538999,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,0.8,median,1.7918984227438457,1.8851051602781188,1.7709490800957954,2.7704775540034987,3.3755303461549,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,0.8,trimmed_mean,2.03158534212622,2.1389144439744583,1.9970987484109823,3.195403628082631,3.5557860425389993,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,0.8,hampel_filter_then_mean,1.7789389079840605,1.8692598677710501,1.6379076979374423,2.79917451539654,3.555786042538999,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,0.8,direct_owa,1.8732556929503374,1.950946824141896,1.8007994537398173,2.832739627353845,3.342800142820765,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,0.8,fpr_owa,1.712722644043706,1.8042581463980298,1.651041500278442,2.6756641174090787,3.089570498033422,0.8708333333333333,0.5374814371594926
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,0.7,mean,2.03158534212622,2.138914443974458,1.9970987484109823,3.195403628082631,3.555786042538999,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,0.7,median,1.7918984227438457,1.8851051602781188,1.7709490800957954,2.7704775540034987,3.3755303461549,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,0.7,trimmed_mean,2.03158534212622,2.1389144439744583,1.9970987484109823,3.195403628082631,3.5557860425389993,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,0.7,hampel_filter_then_mean,1.7789389079840605,1.8692598677710501,1.6379076979374423,2.79917451539654,3.555786042538999,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,0.7,direct_owa,1.721009136513166,1.8046895876510896,1.6514204425635177,2.695462676819477,3.1150467729928812,0.0,1.0
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,0.7,fpr_owa,1.67296640555292,1.7598802145444015,1.5775002723468172,2.558268149259076,3.0208680804791372,0.8708333333333333,0.5374814371594926
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,0.8,mean,1.8828557768223375,1.9906949069124944,1.8628606778024754,3.0240940072220495,3.317804987807285,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,0.8,median,1.72436293153111,1.8047911115214594,1.6587876620637327,2.6188546211988357,3.0835577253406736,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,0.8,trimmed_mean,1.882855776822337,1.9906949069124944,1.8628606778024754,3.024094007222049,3.317804987807285,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,0.8,hampel_filter_then_mean,1.678157275099731,1.7640560003445078,1.5922953019621557,2.588098669792137,3.150031397449462,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,0.8,direct_owa,1.885783828120608,1.9623947111156892,1.8426924794162176,2.8629910235241596,3.2429931160355583,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,0.8,fpr_owa,1.6566365984650242,1.7360025869996492,1.563154107217121,2.5842378820476757,2.964108270147804,1.6333333333333333,0.5171526214654949
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,0.7,mean,1.8828557768223375,1.9906949069124944,1.8628606778024754,3.0240940072220495,3.317804987807285,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,0.7,median,1.72436293153111,1.8047911115214594,1.6587876620637327,2.6188546211988357,3.0835577253406736,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,0.7,trimmed_mean,1.882855776822337,1.9906949069124944,1.8628606778024754,3.024094007222049,3.317804987807285,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,0.7,hampel_filter_then_mean,1.678157275099731,1.7640560003445078,1.5922953019621557,2.588098669792137,3.150031397449462,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,0.7,direct_owa,1.6151349768830223,1.6921505028125736,1.5345752502071623,2.490598932083795,2.9582103797917796,0.0,1.0
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,0.7,fpr_owa,1.6434181156548149,1.732407798037465,1.5408889685436917,2.625378007415964,3.585793215755493,1.6333333333333333,0.5171526214654949
full_seed101_bias_0p2_noise0p5_s13_a0p3_b0p8,101,bias,0.2,0.5,13,0.3,0.8,mean,1.4189431358196642,1.5352444585436018,1.3358291218282905,2.5013721884284665,2.613848200031578,0.0,1.0
full_seed101_bias_0p2_noise0p5_s13_a0p3_b0p8,101,bias,0.2,0.5,13,0.3,0.8,median,1.3198731406237598,1.4153620083783929,1.2376404119789948,2.2838055763437017,2.857607775141081,0.0,1.0
full_seed101_bias_0p2_noise0p5_s13_a0p3_b0p8,101,bias,0.2,0.5,13,0.3,0.8,trimmed_mean,1.3874161708655692,1.485465340432618,1.3586945389722138,2.386954481215108,2.5211304649241675,0.0,1.0
full_seed101_bias_0p2_noise0p5_s13_a0p3_b0p8,101,bias,0.2,0.5,13,0.3,0.8,hampel_filter_then_mean,1.3137829798118794,1.4374723016967164,1.1532243766855839,2.4837998363021483,2.613848200031578,0.0,1.0
